966.0,0.0,0.0,0.5348906270983049,0.9889533470378563,0.0639756681038669
979.0,0.0,0.0,0.5350934663854366,0.9889281737806459,0.06397377292578643
985.0,0.0,0.0,0.5352111665611716,0.9889012917646678,0.06396359003667673
986.0,0.0,0.0,0.5349507217275269,0.9886585702843583,0.06185263853545686
1301.0,0.0,0.0,0.5320395684411163,0.9980353727915324,0.2545425659821603
1334.0,0.0,0.0,0.5323844229456817,0.997922870166367,0.25883661118696033
1336.0,0.0,0.0,0.532051845583961,0.9979310371457442,0.2586593040912456
1338.0,0.0,0.0,0.5320454533537878,0.9979167428782473,0.25871708479483
1883.0,0.0,0.0,0.526142647041394,0.9999467923397618,0.36093210658481134
1907.0,0.0,0.0,0.5260903643510384,0.9999451387295258,0.360897855479701
1919.0,0.0,0.0,0.5260933863740417,0.9999450300723667,0.3609151442697096
1920.0,0.0,0.0,0.505961510300397,0.9961257730009966,0.10482570632451316
1923.0,0.0,0.0,0.4994540300131938,0.9939422251675762,0.03420790939164853
1924.0,0.0,0.0,0.49929611950146857,0.9939551678583958,0.03418124978314008
1925.0,0.0,0.0,0.4988924914148974,0.9938934153833254,0.033799475713394256
